ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2001,2001-09-09,1,22.180,GNB,,DET,W 28-6,,1,1,3,3.00,0,100.0%,3.00,0,0,0.0,,
2,2001,2001-09-24,2,22.195,GNB,,WAS,W 37-0,*,1,1,31,31.00,0,100.0%,31.00,0,0,0.0,,
3,2001,2001-10-07,4,22.208,GNB,@,TAM,L 10-14,,3,2,33,16.50,0,66.7%,11.00,0,0,0.0,,
4,2001,2001-10-14,5,22.215,GNB,,BAL,W 31-23,,1,1,9,9.00,0,100.0%,9.00,0,0,0.0,,
5,2001,2001-10-21,6,22.222,GNB,@,MIN,L 13-35,,1,,,,,0.0%,,,,,,
6,2001,2001-11-04,7,22.236,GNB,,TAM,W 21-20,,3,1,9,9.00,0,33.3%,3.00,0,0,0.0,,
7,2001,2001-11-11,8,22.243,GNB,@,CHI,W 20-12,,3,3,18,6.00,0,100.0%,6.00,0,0,0.0,,
8,2001,2001-11-18,9,22.250,GNB,,ATL,L 20-23,,,,,,,0.0%,,,,,,
9,2001,2001-11-22,10,22.254,GNB,@,DET,W 29-27,,2,1,1,1.00,1,50.0%,0.50,1,6,0.0,,
10,2001,2001-12-03,11,22.265,GNB,@,JAX,W 28-21,,3,1,20,20.00,0,33.3%,6.67,0,0,0.0,,
11,2001,2001-12-09,12,22.271,GNB,,CHI,W 17-7,,0,,,,,0.0%,,,,,,
12,2001,2001-12-16,13,22.278,GNB,@,TEN,L 20-26,,2,2,20,10.00,0,100.0%,10.00,0,0,0.0,,
13,2001,2001-12-23,14,22.285,GNB,,CLE,W 30-7,,,,,,,0.0%,,,,,,
14,2001,2001-12-30,15,22.292,GNB,,MIN,W 24-13,,,,,,,0.0%,,,,,,
15,2002,2002-09-08,1,23.179,GNB,,ATL,W 37-34,,2,2,7,3.50,1,100.0%,3.50,1,6,0.0,,
16,2002,2002-09-15,2,23.186,GNB,@,NOR,L 20-35,,3,2,4,2.00,0,66.7%,1.33,0,0,0.0,,
17,2002,2002-09-22,3,23.193,GNB,@,DET,W 37-31,,1,1,5,5.00,0,100.0%,5.00,0,0,0.0,,
18,2002,2002-10-13,6,23.214,GNB,@,NWE,W 28-10,*,1,,,,,0.0%,,,,,,
19,2002,2002-10-20,7,23.221,GNB,,WAS,W 30-9,,3,3,17,5.67,0,100.0%,5.67,0,0,0.0,,
20,2002,2002-11-04,8,23.236,GNB,,MIA,W 24-10,,,,,,,0.0%,,,,,,
21,2002,2002-11-10,9,23.242,GNB,,DET,W 40-14,*,1,,,,,0.0%,,,,,,
22,2002,2002-12-29,16,23.291,GNB,@,NYJ,L 17-42,,,,,,,0.0%,,,,,,
23,2003,2003-09-07,1,24.178,GNB,,MIN,L 25-30,,3,2,4,2.00,0,66.7%,1.33,0,0,0.0,,
24,2003,2003-09-14,2,24.185,GNB,,DET,W 31-6,,1,1,7,7.00,0,100.0%,7.00,0,0,0.0,,
25,2003,2003-09-21,3,24.192,GNB,@,ARI,L 13-20,*,3,2,11,5.50,1,66.7%,3.67,1,6,0.0,,
26,2003,2003-09-29,4,24.200,GNB,@,CHI,W 38-23,,0,,,,,0.0%,,,,,,
27,2003,2003-10-05,5,24.206,GNB,,SEA,W 35-13,,,,,,,0.0%,,,,,,
28,2003,2003-10-12,6,24.213,GNB,,KAN,L 34-40,,,,,,,0.0%,,,,,,
29,2003,2003-10-19,7,24.220,GNB,@,STL,L 24-34,,2,2,27,13.50,0,100.0%,13.50,0,0,0.0,,
30,2003,2003-11-02,8,24.234,GNB,@,MIN,W 30-27,,2,1,12,12.00,0,50.0%,6.00,0,0,0.0,,
31,2003,2003-11-10,9,24.242,GNB,,PHI,L 14-17,,0,,,,,0.0%,,,,,,
32,2003,2003-11-16,10,24.248,GNB,@,TAM,W 20-13,,,,,,,0.0%,,,,,,
33,2003,2003-11-23,11,24.255,GNB,,SFO,W 20-10,*,1,1,8,8.00,0,100.0%,8.00,0,0,0.0,,
34,2003,2003-11-27,12,24.259,GNB,@,DET,L 14-22,*,0,,,,,0.0%,,,,,,
35,2003,2003-12-07,13,24.269,GNB,,CHI,W 34-21,,0,,,,,0.0%,,,,,,
36,2003,2003-12-14,14,24.276,GNB,@,SDG,W 38-21,,2,2,6,3.00,0,100.0%,3.00,0,0,0.0,,
37,2003,2003-12-22,15,24.284,GNB,@,OAK,W 41-7,,3,2,4,2.00,1,66.7%,1.33,1,6,0.0,,
38,2003,2003-12-28,16,24.290,GNB,,DEN,W 31-3,,,,,,,0.0%,,,,,,
39,2004,2004-09-13,1,25.184,GNB,@,CAR,W 24-14,,1,1,13,13.00,0,100.0%,13.00,0,0,0.0,,
40,2004,2004-09-19,2,25.190,GNB,,CHI,L 10-21,*,,,,,,0.0%,,,,,,
41,2004,2004-09-26,3,25.197,GNB,@,IND,L 31-45,*,2,,,,,0.0%,,,,,,
42,2004,2004-10-03,4,25.204,GNB,,NYG,L 7-14,,3,1,9,9.00,0,33.3%,3.00,0,0,0.0,,
43,2004,2004-10-11,5,25.212,GNB,,TEN,L 27-48,,1,,,,,0.0%,,,,,,
44,2004,2004-10-17,6,25.218,GNB,@,DET,W 38-10,,1,,,,,0.0%,,,,,,
45,2004,2004-10-24,7,25.225,GNB,,DAL,W 41-20,*,2,1,6,6.00,0,50.0%,3.00,0,0,0.0,,
46,2004,2004-10-31,8,25.232,GNB,@,WAS,W 28-14,,1,1,25,25.00,0,100.0%,25.00,0,0,0.0,,
47,2004,2004-11-14,9,25.246,GNB,,MIN,W 34-31,,1,1,35,35.00,0,100.0%,35.00,0,0,0.0,,
48,2004,2004-12-05,12,25.267,GNB,@,PHI,L 17-47,,,0,,,,0.0%,,,,,,
49,2005,2005-09-11,1,26.182,GNB,@,DET,L 3-17,,2,1,6,6.00,0,50.0%,3.00,0,0,0.0,,
50,2005,2005-09-18,2,26.189,GNB,,CLE,L 24-26,*,1,0,0,,0,0.0%,0.00,0,0,0.0,,
51,2005,2005-09-25,3,26.196,GNB,,TAM,L 16-17,*,1,1,10,10.00,0,100.0%,10.00,0,0,0.0,,
52,2005,2005-10-03,4,26.204,GNB,@,CAR,L 29-32,*,6,5,53,10.60,1,83.3%,8.83,1,6,0.0,,
53,2005,2005-10-09,5,26.210,GNB,,NOR,W 52-3,*,4,2,7,3.50,1,50.0%,1.75,1,6,0.0,,
54,2005,2005-10-23,6,26.224,GNB,@,MIN,L 20-23,,3,2,30,15.00,0,66.7%,10.00,0,0,0.0,,
55,2005,2005-11-21,10,26.253,GNB,,MIN,L 17-20,,,0,0,,0,0.0%,,0,0,0.0,,
56,2005,2005-11-27,11,26.259,GNB,@,PHI,L 14-19,,5,4,41,10.25,1,80.0%,8.20,1,6,0.0,,
57,2005,2005-12-04,12,26.266,GNB,@,CHI,L 7-19,*,6,4,17,4.25,0,66.7%,2.83,0,0,0.0,,
58,2005,2005-12-11,13,26.273,GNB,,DET,W 16-13,*,5,5,38,7.60,0,100.0%,7.60,0,0,0.0,,
59,2005,2005-12-19,14,26.281,GNB,@,BAL,L 3-48,*,5,2,14,7.00,0,40.0%,2.80,0,0,0.0,,
60,2005,2005-12-25,15,26.287,GNB,,CHI,L 17-24,*,1,1,8,8.00,0,100.0%,8.00,0,0,0.0,,
61,2006,2006-09-10,1,27.181,GNB,,CHI,L 0-26,*,1,0,0,,0,0.0%,0.00,0,0,0.0,,
62,2006,2006-09-17,2,27.188,GNB,,NOR,L 27-34,,7,6,44,7.33,0,85.7%,6.29,0,0,0.0,,
63,2006,2006-09-24,3,27.195,GNB,@,DET,W 31-24,,1,1,8,8.00,0,100.0%,8.00,0,0,0.0,,
64,2006,2006-10-02,4,27.203,GNB,@,PHI,L 9-31,,2,1,0,0.00,0,50.0%,0.00,0,0,0.0,,
65,2006,2006-10-08,5,27.209,GNB,,STL,L 20-23,*,2,1,4,4.00,0,50.0%,2.00,0,0,0.0,,
66,2006,2006-10-22,6,27.223,GNB,@,MIA,W 34-24,,4,2,31,15.50,1,50.0%,7.75,1,6,0.0,,
67,2006,2006-10-29,7,27.230,GNB,,ARI,W 31-14,,5,4,48,12.00,1,80.0%,9.60,1,6,0.0,,
68,2006,2006-11-05,8,27.237,GNB,@,BUF,L 10-24,*,6,4,51,12.75,0,66.7%,8.50,0,0,0.0,,
69,2006,2006-11-12,9,27.244,GNB,@,MIN,W 23-17,*,4,2,12,6.00,0,50.0%,3.00,0,0,0.0,,
70,2006,2006-11-19,10,27.251,GNB,,NWE,L 0-35,,1,0,0,,0,0.0%,0.00,0,0,0.0,,
71,2006,2006-12-17,14,27.279,GNB,,DET,W 17-9,,3,0,0,,0,0.0%,0.00,0,0,0.0,,
72,2007,2007-09-09,1,28.180,MIA,@,WAS,L 13-16,*,3,1,7,7.00,0,33.3%,2.33,0,0,0.0,,
73,2007,2007-09-16,2,28.187,MIA,,DAL,L 20-37,*,2,2,15,7.50,0,100.0%,7.50,0,0,0.0,,
74,2007,2007-09-23,3,28.194,MIA,@,NYJ,L 28-31,*,3,3,31,10.33,0,100.0%,10.33,0,0,0.0,,
75,2007,2007-09-30,4,28.201,MIA,,OAK,L 17-35,*,3,1,6,6.00,0,33.3%,2.00,0,0,0.0,,
76,2007,2007-10-07,5,28.208,MIA,@,HOU,L 19-22,*,3,2,12,6.00,0,66.7%,4.00,0,0,0.0,,
77,2007,2007-10-14,6,28.215,MIA,@,CLE,L 31-41,*,3,3,18,6.00,2,100.0%,6.00,2,12,0.0,,
78,2007,2007-10-21,7,28.222,MIA,,NWE,L 28-49,*,3,3,22,7.33,0,100.0%,7.33,0,0,0.0,,
79,2007,2007-11-11,9,28.243,MIA,,BUF,L 10-13,*,5,4,34,8.50,0,80.0%,6.80,0,0,0.0,,
80,2007,2007-11-18,10,28.250,MIA,@,PHI,L 7-17,*,1,1,7,7.00,0,100.0%,7.00,0,0,0.0,,
81,2007,2007-11-26,11,28.258,MIA,@,PIT,L 0-3,*,4,2,35,17.50,0,50.0%,8.75,0,0,0.0,,
82,2007,2007-12-02,12,28.264,MIA,,NYJ,L 13-40,*,5,4,22,5.50,0,80.0%,4.40,0,0,0.0,,
83,2007,2007-12-09,13,28.271,MIA,@,BUF,L 17-38,*,4,2,11,5.50,0,50.0%,2.75,0,0,0.0,,
84,2007,2007-12-16,14,28.278,MIA,,BAL,W 22-16,*,2,0,0,,0,0.0%,0.00,0,0,0.0,,
85,2007,2007-12-23,15,28.285,MIA,@,NWE,L 7-28,*,6,2,31,15.50,0,33.3%,5.17,0,0,0.0,,
86,2007,2007-12-30,16,28.292,MIA,,CIN,L 25-38,*,4,4,52,13.00,0,100.0%,13.00,0,0,0.0,,
87,2008,2008-09-07,1,29.178,MIA,,NYJ,L 14-20,*,6,4,53,13.25,1,66.7%,8.83,1,6,0.0,0,0
88,2008,2008-09-14,2,29.185,MIA,@,ARI,L 10-31,*,5,3,32,10.67,0,60.0%,6.40,0,0,0.0,0,0
89,2008,2008-09-21,3,29.192,MIA,@,NWE,W 38-13,,2,1,21,21.00,0,50.0%,10.50,0,0,0.0,0,1
90,2008,2008-10-05,4,29.206,MIA,,SDG,W 17-10,*,2,1,25,25.00,0,50.0%,12.50,0,0,0.0,0,0
91,2008,2008-10-12,5,29.213,MIA,@,HOU,L 28-29,,3,3,31,10.33,0,100.0%,10.33,0,0,0.0,0,0
92,2008,2008-10-19,6,29.220,MIA,,BAL,L 13-27,*,4,4,71,17.75,0,100.0%,17.75,0,0,0.0,0,0
93,2008,2008-10-26,7,29.227,MIA,,BUF,W 25-16,,3,2,20,10.00,0,66.7%,6.67,0,0,0.0,0,0
94,2008,2008-11-02,8,29.234,MIA,@,DEN,W 26-17,*,,,,,,0.0%,,,,,,
95,2008,2008-11-09,9,29.241,MIA,,SEA,W 21-19,,4,1,4,4.00,0,25.0%,1.00,0,0,0.0,0,0
96,2008,2008-11-16,10,29.248,MIA,,OAK,W 17-15,,2,1,6,6.00,0,50.0%,3.00,0,0,0.0,0,0
97,2008,2008-11-23,11,29.255,MIA,,NWE,L 28-48,,5,4,60,15.00,0,80.0%,12.00,0,0,0.0,1,0
98,2008,2008-11-30,12,29.262,MIA,@,STL,W 16-12,,2,1,22,22.00,0,50.0%,11.00,0,0,0.0,0,0
99,2008,2008-12-07,13,29.269,MIA,@,BUF,W 16-3,,2,2,20,10.00,0,100.0%,10.00,0,0,0.0,0,0
100,2008,2008-12-14,14,29.276,MIA,,SFO,W 14-9,*,3,2,66,33.00,1,66.7%,22.00,1,6,0.0,0,0
101,2008,2008-12-21,15,29.283,MIA,@,KAN,W 38-31,,1,1,11,11.00,1,100.0%,11.00,1,6,0.0,0,0
102,2008,2008-12-28,16,29.290,MIA,@,NYJ,W 24-17,*,1,1,8,8.00,0,100.0%,8.00,0,0,0.0,0,0
103,2010,2010-09-12,1,31.183,BUF,,MIA,L 10-15,,,,,,,0.0%,,,,,,
104,2010,2010-09-19,2,31.190,BUF,@,GNB,L 7-34,,,,,,,0.0%,,,,,,
105,2010,2010-09-26,3,31.197,BUF,@,NWE,L 30-38,,,,,,,0.0%,,,,,,
106,2010,2010-10-03,4,31.204,BUF,,NYJ,L 14-38,*,1,1,4,4.00,1,100.0%,4.00,1,6,0.0,0,0
107,2010,2010-10-10,5,31.211,BUF,,JAX,L 26-36,*,0,,,,,0.0%,,,,,,
108,2010,2010-10-24,6,31.225,BUF,@,BAL,L 34-37,*,,,,,,0.0%,,,,,,
109,2010,2010-10-31,7,31.232,BUF,@,KAN,L 10-13,,,,,,,0.0%,,,,,,
110,2010,2010-11-07,8,31.239,BUF,,CHI,L 19-22,*,1,1,11,11.00,0,100.0%,11.00,0,0,0.0,0,0
111,2010,2010-11-14,9,31.246,BUF,,DET,W 14-12,*,0,,,,,0.0%,,,,,,
112,2010,2010-11-21,10,31.253,BUF,@,CIN,W 49-31,,3,2,15,7.50,0,66.7%,5.00,0,0,0.0,0,0
113,2010,2010-11-28,11,31.260,BUF,,PIT,L 16-19,,,,,,,0.0%,,,,,,
114,2010,2010-12-05,12,31.267,BUF,@,MIN,L 14-38,*,1,1,0,0.00,0,100.0%,0.00,0,0,0.0,0,0
115,2010,2010-12-12,13,31.274,BUF,,CLE,W 13-6,*,1,1,13,13.00,0,100.0%,13.00,0,0,0.0,0,0
116,2010,2010-12-19,14,31.281,BUF,@,MIA,W 17-14,*,,,,,,0.0%,,,,,,
117,2010,2010-12-26,15,31.288,BUF,,NWE,L 3-34,*,,,,,,0.0%,,,,,,
118,2010,2011-01-02,16,31.295,BUF,@,NYJ,L 7-38,,1,1,0,0.00,0,100.0%,0.00,0,0,0.0,1,0
119,2011,2011-09-11,1,32.182,BUF,@,KAN,W 41-7,,,,,,,0.0%,,,,,,
120,2011,2011-09-18,2,32.189,BUF,,OAK,W 38-35,,,,,,,0.0%,,,,,,
121,2011,2011-09-25,3,32.196,BUF,,NWE,W 34-31,,,,,,,0.0%,,,,,,
