ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1985,1985-09-08,1,23.192,ATL,,DET,L 27-28,,0,0,,0,,,0,0,,0,0,0,,0,0,
2,1985,1985-09-15,2,23.199,ATL,@,SFO,L 16-35,,0,0,,0,,,0,0,,0,1,8,8.00,0,0,0
3,1985,1985-09-22,3,23.206,ATL,,DEN,L 28-44,,0,0,,0,,,0,0,,0,1,11,11.00,0,0,0
4,1985,1985-09-29,4,23.213,ATL,@,RAM,L 6-17,,0,0,,0,,,1,3,3.00,0,0,0,,0,0,0
5,1985,1985-10-06,5,23.220,ATL,,SFO,L 17-38,,1,6,6.00,0,,,0,0,,0,0,0,,0,0,0
6,1985,1985-10-13,6,23.227,ATL,@,SEA,L 26-30,,1,29,29.00,0,,,0,0,,0,0,0,,0,0,0
7,1985,1985-10-20,7,23.234,ATL,,NOR,W 31-24,,1,13,13.00,0,,,0,0,,0,0,0,,0,0,0
8,1985,1985-10-27,8,23.241,ATL,@,DAL,L 10-24,,0,0,,0,,,0,0,,0,1,0,0.00,0,0,0
9,1985,1985-11-03,9,23.248,ATL,,WAS,L 10-44,,0,0,,0,,,0,0,,0,0,0,,0,0,
10,1985,1985-11-10,10,23.255,ATL,@,PHI,L 17-23,,0,0,,0,,,0,0,,0,0,0,,0,0,
11,1985,1985-11-17,11,23.262,ATL,,RAM,W 30-14,,0,0,,0,,,0,0,,0,0,0,,0,0,
12,1985,1985-11-24,12,23.269,ATL,@,CHI,L 0-36,,0,0,,0,,,0,0,,0,1,14,14.00,0,0,0
13,1985,1985-12-01,13,23.276,ATL,,RAI,L 24-34,,0,0,,0,,,0,0,,0,0,0,,0,0,
14,1985,1985-12-08,14,23.283,ATL,@,KAN,L 10-38,,0,0,,0,,,0,0,,0,0,0,,0,0,
15,1985,1985-12-15,15,23.290,ATL,,MIN,W 14-13,,0,0,,0,,,0,0,,0,0,0,,0,0,
16,1985,1985-12-22,16,23.297,ATL,@,NOR,W 16-10,,0,0,,0,,,0,0,,0,0,0,,0,0,
17,1986,1986-09-07,1,24.191,ATL,@,NOR,W 31-10,,0,0,,0,,,0,0,,0,,,,,0,
18,1986,1986-09-14,2,24.198,ATL,,STL,W 33-13,,2,21,10.50,0,,,0,0,,0,0,0,,0,0,0
19,1986,1986-09-21,3,24.205,ATL,@,DAL,W 37-35,,2,39,19.50,1,,,0,0,,0,0,0,,0,1,6
20,1986,1986-09-28,4,24.212,ATL,@,TAM,W 23-20,,1,2,2.00,0,,,0,0,,0,0,0,,0,0,0
21,1986,1986-10-05,5,24.219,ATL,,PHI,L 0-16,,3,15,5.00,0,,,0,0,,0,0,0,,0,0,0
22,1986,1986-10-12,6,24.226,ATL,,RAM,W 26-14,,0,0,,0,,,0,0,,0,,,,,0,
23,1986,1986-10-19,7,24.233,ATL,,SFO,T 10-10,,0,0,,0,,,0,0,,0,,,,,0,
24,1986,1986-10-26,8,24.240,ATL,@,RAM,L 7-14,,0,0,,0,,,0,0,,0,,,,,0,
25,1986,1986-11-02,9,24.247,ATL,@,NWE,L 17-25,,3,19,6.33,0,,,1,20,20.00,0,0,0,,0,0,0
26,1986,1986-11-09,10,24.254,ATL,,NYJ,L 14-28,,2,25,12.50,1,,,0,0,,0,0,0,,0,1,6
27,1986,1986-11-16,11,24.261,ATL,,CHI,L 10-13,,0,0,,0,,,0,0,,0,,,,,0,
28,1986,1986-11-23,12,24.268,ATL,@,SFO,L 0-20,,2,21,10.50,0,,,0,0,,0,0,0,,0,0,0
29,1986,1986-11-30,13,24.275,ATL,@,MIA,W 20-14,,0,0,,0,,,0,0,,0,,,,,0,
30,1986,1986-12-07,14,24.282,ATL,,IND,L 23-28,,0,0,,0,,,0,0,,0,,,,,0,
31,1986,1986-12-14,15,24.289,ATL,,NOR,L 9-14,,1,3,3.00,1,,,0,0,,0,0,0,,0,1,6
32,1986,1986-12-21,16,24.296,ATL,@,DET,W 20-6,,4,39,9.75,0,,,0,0,,0,0,0,,0,0,0
33,1987,1987-09-13,1,25.197,ATL,@,TAM,L 10-48,,1,14,14.00,0,,,0,0,,0,0,0,,0,0,0
34,1987,1987-09-20,2,25.204,ATL,,WAS,W 21-20,,6,68,11.33,0,,,0,0,,0,0,0,,0,0,0
35,1987,1987-10-25,6,25.239,ATL,@,HOU,L 33-37,,3,14,4.67,1,,,0,0,,0,0,0,,0,1,6
36,1987,1987-11-01,7,25.246,ATL,,NOR,L 0-38,,0,0,,0,,,,,,,,,,,,
37,1987,1987-11-08,8,25.253,ATL,@,CLE,L 3-38,,1,7,7.00,0,,,0,0,,0,0,0,,0,0,0
38,1987,1987-11-15,9,25.260,ATL,,CIN,L 10-16,,2,15,7.50,0,,,0,0,,0,0,0,,0,0,0
39,1987,1987-11-22,10,25.267,ATL,@,MIN,L 13-24,,4,27,6.75,0,,,0,0,,0,0,0,,0,0,0
40,1988,1988-09-04,1,26.189,ATL,@,DET,L 17-31,,1,7,7.00,0,,,0,0,,0,0,0,,0,0,0
41,1988,1988-09-11,2,26.196,ATL,,NOR,L 21-29,,1,12,12.00,1,,,0,0,,0,0,0,,0,1,6
42,1988,1988-09-18,3,26.203,ATL,@,SFO,W 34-17,,1,5,5.00,0,,,0,0,,0,0,0,,0,0,0
43,1988,1988-09-25,4,26.210,ATL,@,DAL,L 20-26,,0,0,,0,,,,,,,,,,,,
44,1988,1988-10-02,5,26.217,ATL,,SEA,L 20-31,,1,2,2.00,0,,,0,0,,0,0,0,,0,0,0
45,1988,1988-10-09,6,26.224,ATL,,RAM,L 0-33,,0,0,,0,,,,,,,,,,,,
46,1988,1988-10-16,7,26.231,ATL,@,DEN,L 14-30,,3,32,10.67,0,,,0,0,,0,0,0,,0,0,0
47,1988,1988-10-23,8,26.238,ATL,,NYG,L 16-23,,1,13,13.00,0,,,0,0,,0,0,0,,0,0,0
48,1988,1988-10-30,9,26.245,ATL,@,PHI,W 27-24,,0,0,,0,,,,,,,,,,,,
49,1988,1988-11-06,10,26.252,ATL,,GNB,W 20-0,,2,46,23.00,0,,,0,0,,0,0,0,,0,0,0
50,1988,1988-11-13,11,26.259,ATL,,SDG,L 7-10,,2,29,14.50,0,,,0,0,,0,0,0,,0,0,0
51,1988,1988-11-20,12,26.266,ATL,@,RAI,W 12-6,,2,13,6.50,0,,,0,0,,0,0,0,,0,0,0
52,1988,1988-11-27,13,26.273,ATL,,TAM,W 17-10,,1,5,5.00,0,,,0,0,,0,0,0,,0,0,0
53,1988,1988-12-04,14,26.280,ATL,,SFO,L 3-13,,1,10,10.00,0,,,0,0,,0,0,0,,0,0,0
54,1988,1988-12-11,15,26.287,ATL,@,RAM,L 7-22,,0,0,,0,,,,,,,,,,,,
55,1988,1988-12-18,16,26.294,ATL,@,NOR,L 9-10,,0,0,,0,,,,,,,,,,,,
56,1990,1990-12-22,15,28.297,WAS,@,IND,L 28-35,,,,,,,,,,,,,,,,,
57,1990,1990-12-30,16,28.305,WAS,,BUF,W 29-14,,,,,,,,,,,,,,,,,
58,1991,1991-09-01,1,29.185,NYJ,,TAM,W 16-13,,0,0,,0,,,,,,,,,,,,
59,1991,1991-09-08,2,29.192,NYJ,@,SEA,L 13-20,,1,8,8.00,0,,,0,0,,0,0,0,,0,0,0
60,1991,1991-09-15,3,29.199,NYJ,,BUF,L 20-23,,0,0,,0,,,,,,,,,,,,
61,1991,1991-09-23,4,29.207,NYJ,@,CHI,L 13-19,,1,16,16.00,0,,,0,0,,0,0,0,,0,0,0
62,1991,1991-09-29,5,29.213,NYJ,,MIA,W 41-23,,0,0,,0,,,,,,,,,,,,
63,1991,1991-10-06,6,29.220,NYJ,@,CLE,W 17-14,,1,4,4.00,0,,,0,0,,0,0,0,,0,0,0
64,1991,1991-10-13,7,29.227,NYJ,,HOU,L 20-23,,1,6,6.00,0,,,0,0,,0,0,0,,0,0,0
65,1992,1992-10-26,7,30.241,NYJ,,BUF,L 20-24,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,0,0
66,1992,1992-11-01,8,30.247,NYJ,,MIA,W 26-14,,0,0,,0,0.0%,,,,,,0,0,,0,,
67,1992,1992-11-08,9,30.254,NYJ,@,DEN,L 16-27,,0,0,,0,0.0%,,,,,,0,0,,0,,
68,1992,1992-11-15,10,30.261,NYJ,,CIN,W 17-14,,0,0,,0,0.0%,,,,,,0,0,,0,,
69,1992,1992-11-22,11,30.268,NYJ,@,NWE,L 3-24,,0,0,,0,0.0%,,,,,,0,0,,0,,
70,1992,1992-11-29,12,30.275,NYJ,,KAN,L 7-23,1,0,0,,0,0.0%,0.00,,,,,0,0,,0,,
71,1992,1992-12-06,13,30.282,NYJ,@,BUF,W 24-17,,0,0,,0,0.0%,,,,,,0,0,,0,,
72,1992,1992-12-13,14,30.289,NYJ,,IND,L 6-10,,0,0,,0,0.0%,,,,,,0,0,,0,,
73,1992,1992-12-20,15,30.296,NYJ,@,MIA,L 17-19,,0,0,,0,0.0%,,,,,,0,0,,0,,
74,1992,1992-12-26,16,30.302,NYJ,,NOR,L 0-20,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0,,0,0,0
